id,corruption,position,orig_token,alt_token,question_out,prefix,suffix,answer,avg_logprob,delta_from_clean,prompt_avg_nll_increase,generated_answer
1,lm_single,8,itive,itives,"According to Fudge, the fugitives was meeting up with 'You-____-Who.'","According to Fudge, the fugitives was meeting up with 'You-",-Who.',Know,-0.5303966999053955,-0.16263049840927124,0.3544740676879883,Know-Who' in the woods
1,lm_single,4,udge,itch,"According to Fitch, the fugitive was meeting up with 'You-____-Who.'","According to Fitch, the fugitive was meeting up with 'You-",-Who.',Know,-0.46472853422164917,-0.0969623327255249,-0.004763603210449219,"Know-Who' in the US, and that he was"
1,lm_single,6, the, he,"According to Fudge, he fugitive was meeting up with 'You-____-Who.'","According to Fudge, he fugitive was meeting up with 'You-",-Who.',Know,-0.45552560687065125,-0.08775940537452698,0.5108108520507812,Know-Who' in the woods
2,none,,,,"Harry Potter's godfather, who was revealed to have been framed, is ________.","Harry Potter's godfather, who was revealed to have been framed, is ",.,Sirius Black,-0.534077525138855,0.0,0.0,"reunited with his son, who is now a"
2,lm_single,2, Potter,'s,"Harry's's godfather, who was revealed to have been framed, is ________.","Harry's's godfather, who was revealed to have been framed, is ",.,Sirius Black,-1.628384272257487,-1.094306747118632,0.766646146774292,
2,lm_single,2, Potter,",","Harry,'s godfather, who was revealed to have been framed, is ________.","Harry,'s godfather, who was revealed to have been framed, is ",.,Sirius Black,-1.402907371520996,-0.8688298463821411,0.6070430278778076,now in prison
2,lm_single,3,'s, is,"Harry Potter is godfather, who was revealed to have been framed, is ________.","Harry Potter is godfather, who was revealed to have been framed, is ",.,Sirius Black,-1.265606164932251,-0.731528639793396,0.7322261333465576,"accused of murdering his own father, and is"
2,lm_single,1,Harry,The,"The Potter's godfather, who was revealed to have been framed, is ________.","The Potter's godfather, who was revealed to have been framed, is ",.,Sirius Black,-1.0736053784688313,-0.5395278533299763,0.4175117015838623,
2,lm_single,1,Harry,Q,"Q Potter's godfather, who was revealed to have been framed, is ________.","Q Potter's godfather, who was revealed to have been framed, is ",.,Sirius Black,-0.9980989297231039,-0.4640214045842489,0.7695949077606201,found dead in his cell
2,lm_single,4, god, ',"Harry Potter's 'father, who was revealed to have been framed, is ________.","Harry Potter's 'father, who was revealed to have been framed, is ",.,Sirius Black,-0.8590081532796224,-0.32493062814076745,0.6216442584991455,reunited with his son after a long time apart
2,lm_single,6,",",:,"Harry Potter's godfather: who was revealed to have been framed, is ________.","Harry Potter's godfather: who was revealed to have been framed, is ",.,Sirius Black,-0.8489762941996256,-0.31489876906077063,0.7762377262115479,"reunited with his son, and is now a"
2,lm_single,8, was, died,"Harry Potter's godfather, who died revealed to have been framed, is ________.","Harry Potter's godfather, who died revealed to have been framed, is ",.,Sirius Black,-0.6749552885691324,-0.14087776343027747,0.6465046405792236,"reunited with his son, who is now a"
2,lm_single,9, revealed, also,"Harry Potter's godfather, who was also to have been framed, is ________.","Harry Potter's godfather, who was also to have been framed, is ",.,Sirius Black,-0.6282608111699423,-0.09418328603108728,0.5471012592315674,found dead in his cell
2,none,,,,Fudge's former position within the wizarding world was the ________.,Fudge's former position within the wizarding world was the ,.,Minister of Magic,-0.46944108605384827,0.0,0.0,headmaster of Hogwarts School of Witchcraft and
2,lm_single,12, was, has,Fudge's former position within the wizarding world has the ________.,Fudge's former position within the wizarding world has the ,.,Minister of Magic,-1.8303555250167847,-1.3609144389629364,0.3204212188720703,icing on the cake
2,lm_single,10,arding,ening,Fudge's former position within the wizening world was the ________.,Fudge's former position within the wizening world was the ,.,Minister of Magic,-1.3404635190963745,-0.8710224330425262,0.6633691787719727,icing on the cake
2,lm_single,10,arding,ened,Fudge's former position within the wizened world was the ________.,Fudge's former position within the wizened world was the ,.,Minister of Magic,-1.1121827363967896,-0.6427416503429413,0.5720596313476562,icing on the cake
2,lm_single,5, position, boss,Fudge's former boss within the wizarding world was the ________.,Fudge's former boss within the wizarding world was the ,.,Minister of Magic,-0.8548852801322937,-0.38544419407844543,0.1511845588684082,most powerful wizard in the world
2,lm_single,5, position, partner,Fudge's former partner within the wizarding world was the ________.,Fudge's former partner within the wizarding world was the ,.,Minister of Magic,-0.8264588713645935,-0.35701778531074524,0.06403875350952148,famous Harry Potter author J
2,lm_single,4, former, F,Fudge's F position within the wizarding world was the ________.,Fudge's F position within the wizarding world was the ,.,Minister of Magic,-0.804609477519989,-0.33516839146614075,0.767859935760498,most important position in the wizarding world
2,lm_single,4, former,"
","Fudge's
 position within the wizarding world was the ________.","Fudge's
 position within the wizarding world was the ",.,Minister of Magic,-0.6626441478729248,-0.19320306181907654,0.34022045135498047,most important thing to him
2,lm_single,3,'s,y,Fudgey former position within the wizarding world was the ________.,Fudgey former position within the wizarding world was the ,.,Minister of Magic,-0.6471355557441711,-0.17769446969032288,0.7729735374450684,icing on the cake for the Harry Potter films
2,lm_single,3,'s,",","Fudge, former position within the wizarding world was the ________.","Fudge, former position within the wizarding world was the ",.,Minister of Magic,-0.562995433807373,-0.09355434775352478,0.6470870971679688,icing on the cake
3,none,,,,Who is the highly trained Auror assigned to protect the Prime Minister?,Who is the highly trained Auror assigned to protect the Prime Minister?,,Kingsley Shacklebolt,-4.1405165536063055,0.0,0.0,The highly trained Auror assigned to protect the Prime
3,lm_single,6, Aur, doctor,Who is the highly trained doctoror assigned to protect the Prime Minister?,Who is the highly trained doctoror assigned to protect the Prime Minister?,,Kingsley Shacklebolt,-4.5899843488420755,-0.44946779523576996,0.7222886085510254,The Prime Minister is the most powerful person in the
3,lm_single,6, Aur, police,Who is the highly trained policeor assigned to protect the Prime Minister?,Who is the highly trained policeor assigned to protect the Prime Minister?,,Kingsley Shacklebolt,-4.458593096051898,-0.318076542445592,0.7491016387939453,The Prime Minister is the most powerful person in the
3,lm_single,7,or,iga,Who is the highly trained Auriga assigned to protect the Prime Minister?,Who is the highly trained Auriga assigned to protect the Prime Minister?,,Kingsley Shacklebolt,-4.440741947719029,-0.3002253941127231,0.7313313484191895,The Prime Minister is the highest ranking official in the
3,lm_single,7,or,asma,Who is the highly trained Aurasma assigned to protect the Prime Minister?,Who is the highly trained Aurasma assigned to protect the Prime Minister?,,Kingsley Shacklebolt,-4.414202008928571,-0.2736854553222656,0.777829647064209,The Prime Minister is the most powerful person in the
3,lm_single,4, highly, most,Who is the most trained Auror assigned to protect the Prime Minister?,Who is the most trained Auror assigned to protect the Prime Minister?,,Kingsley Shacklebolt,-4.294727052961077,-0.1542104993547717,0.38890838623046875,The most trained Auror assigned to protect the Prime
3,lm_single,10, protect, investigate,Who is the highly trained Auror assigned to investigate the Prime Minister?,Who is the highly trained Auror assigned to investigate the Prime Minister?,,Kingsley Shacklebolt,-4.260001046316964,-0.11948449271065886,0.5343160629272461,The highly trained Auror assigned to investigate the Prime
3,lm_single,2, is, are,Who are the highly trained Auror assigned to protect the Prime Minister?,Who are the highly trained Auror assigned to protect the Prime Minister?,,Kingsley Shacklebolt,-4.229516983032227,-0.08900042942592101,0.16132807731628418,The highly trained Auror assigned to protect the Prime
3,lm_single,10, protect, the,Who is the highly trained Auror assigned to the the Prime Minister?,Who is the highly trained Auror assigned to the the Prime Minister?,,Kingsley Shacklebolt,-4.226478031703404,-0.08596147809709809,0.7983112335205078,The highly trained Auror assigned to the Prime Minister
3,lm_single,5, trained, skilled,Who is the highly skilled Auror assigned to protect the Prime Minister?,Who is the highly skilled Auror assigned to protect the Prime Minister?,,Kingsley Shacklebolt,-4.2226265498570035,-0.08210999625069793,0.20208740234375,The highly skilled Auror assigned to protect the Prime
4,none,,,,The sister of Narcissa who followed her through the rusty railings was ______.,The sister of Narcissa who followed her through the rusty railings was ,.,Bellatrix,-2.1396288871765137,0.0,0.0,suddenly seized with a fit of the gout
4,lm_single,5,arc,ae,The sister of Naeissa who followed her through the rusty railings was ______.,The sister of Naeissa who followed her through the rusty railings was ,.,Bellatrix,-2.8650104999542236,-0.72538161277771,0.37234067916870117,apparently killed by a train
4,lm_single,6,issa,iso,The sister of Narciso who followed her through the rusty railings was ______.,The sister of Narciso who followed her through the rusty railings was ,.,Bellatrix,-2.7357420921325684,-0.5961132049560547,0.10862159729003906,apparently a little too eager to get to the top
4,lm_single,4, N, a,The sister of aarcissa who followed her through the rusty railings was ______.,The sister of aarcissa who followed her through the rusty railings was ,.,Bellatrix,-2.56563138961792,-0.42600250244140625,0.6583690643310547,suddenly struck by a sudden and violent attack of
4,lm_single,7, who, M,The sister of Narcissa M followed her through the rusty railings was ______.,The sister of Narcissa M followed her through the rusty railings was ,.,Bellatrix,-2.527456045150757,-0.38782715797424316,0.5551900863647461,unable to get a good look at the girl
4,lm_single,5,arc,ir,The sister of Nirissa who followed her through the rusty railings was ______.,The sister of Nirissa who followed her through the rusty railings was ,.,Bellatrix,-2.5199971199035645,-0.3803682327270508,0.34633636474609375,apparently killed by a train
4,lm_single,4, N, the,The sister of thearcissa who followed her through the rusty railings was ______.,The sister of thearcissa who followed her through the rusty railings was ,.,Bellatrix,-2.5103769302368164,-0.37074804306030273,0.6120100021362305,ithis time the sister of thearcissa who followed her
4,lm_single,6,issa,iss,The sister of Narciss who followed her through the rusty railings was ______.,The sister of Narciss who followed her through the rusty railings was ,.,Bellatrix,-2.494051218032837,-0.35442233085632324,-0.026615142822265625,"sitting in the car, waiting for her to come"
4,lm_single,2, sister, present,The present of Narcissa who followed her through the rusty railings was ______.,The present of Narcissa who followed her through the rusty railings was ,.,Bellatrix,-2.439450979232788,-0.2998220920562744,0.31240320205688477,a little more than a year old
4,lm_single,10, through, sister,The sister of Narcissa who followed her sister the rusty railings was ______.,The sister of Narcissa who followed her sister the rusty railings was ,.,Bellatrix,-2.3205366134643555,-0.1809077262878418,0.6152944564819336,the first to see the light
4,lm_single,1,The,"
","
 sister of Narcissa who followed her through the rusty railings was ______.","
 sister of Narcissa who followed her through the rusty railings was ",.,Bellatrix,-2.2651219367980957,-0.12549304962158203,0.5715160369873047,the one who was killed
4,lm_single,2, sister, invention,The invention of Narcissa who followed her through the rusty railings was ______.,The invention of Narcissa who followed her through the rusty railings was ,.,Bellatrix,-2.228316068649292,-0.08868718147277832,0.5052838325500488,a great success
5,none,,,,"Whom did Snape claim had been attempting to steal the Sorcerer's Stone, requiring his sabotage?","Whom did Snape claim had been attempting to steal the Sorcerer's Stone, requiring his sabotage?",,Quirrell,-4.959719340006511,0.0,0.0,A
5,lm_single,5,na,es,"Whom did Sespe claim had been attempting to steal the Sorcerer's Stone, requiring his sabotage?","Whom did Sespe claim had been attempting to steal the Sorcerer's Stone, requiring his sabotage?",,Quirrell,-5.9491227467854815,-0.9894034067789708,0.6962835788726807,The Sorcerer's Stone was stolen by the
5,lm_single,6,pe,ith,"Whom did Snaith claim had been attempting to steal the Sorcerer's Stone, requiring his sabotage?","Whom did Snaith claim had been attempting to steal the Sorcerer's Stone, requiring his sabotage?",,Quirrell,-5.944433212280273,-0.9847138722737627,0.4193289279937744,The Sorcerer's Stone was stolen by the
5,lm_single,6,pe,res,"Whom did Snares claim had been attempting to steal the Sorcerer's Stone, requiring his sabotage?","Whom did Snares claim had been attempting to steal the Sorcerer's Stone, requiring his sabotage?",,Quirrell,-5.899166742960612,-0.9394474029541016,0.6404917240142822,The Sorcerer's Stone was stolen by the
5,lm_single,5,na,ly,"Whom did Slype claim had been attempting to steal the Sorcerer's Stone, requiring his sabotage?","Whom did Slype claim had been attempting to steal the Sorcerer's Stone, requiring his sabotage?",,Quirrell,-5.777804692586263,-0.818085352579752,0.5644795894622803,Slype
5,lm_single,4, S, The,"Whom did Thenape claim had been attempting to steal the Sorcerer's Stone, requiring his sabotage?","Whom did Thenape claim had been attempting to steal the Sorcerer's Stone, requiring his sabotage?",,Quirrell,-5.718557357788086,-0.7588380177815752,0.7484762668609619,Thenape
5,lm_single,4, S, K,"Whom did Knape claim had been attempting to steal the Sorcerer's Stone, requiring his sabotage?","Whom did Knape claim had been attempting to steal the Sorcerer's Stone, requiring his sabotage?",,Quirrell,-5.681934356689453,-0.7222150166829424,0.3517320156097412,The Sorcerer's Stone was stolen by the
5,lm_single,2,om,is,"Whis did Snape claim had been attempting to steal the Sorcerer's Stone, requiring his sabotage?","Whis did Snape claim had been attempting to steal the Sorcerer's Stone, requiring his sabotage?",,Quirrell,-5.245175043741862,-0.28545570373535156,0.5715391635894775,I'm not sure if this is a spoiler
5,lm_single,1,Wh,B,"Bom did Snape claim had been attempting to steal the Sorcerer's Stone, requiring his sabotage?","Bom did Snape claim had been attempting to steal the Sorcerer's Stone, requiring his sabotage?",,Quirrell,-5.089050928751628,-0.1293315887451172,0.6785862445831299,I'm not sure if this is a spoiler
5,lm_single,9, been, killed,"Whom did Snape claim had killed attempting to steal the Sorcerer's Stone, requiring his sabotage?","Whom did Snape claim had killed attempting to steal the Sorcerer's Stone, requiring his sabotage?",,Quirrell,-5.0458526611328125,-0.08613332112630179,0.34949517250061035,The answer is
6,none,,,,Snape admits Dumbledore's protection kept him out of ______.,Snape admits Dumbledore's protection kept him out of ,.,Azkaban,-0.7136055628458658,0.0,0.0,"the war

By

Jennifer D"
6,lm_single,10, kept, of,Snape admits Dumbledore's protection of him out of ______.,Snape admits Dumbledore's protection of him out of ,.,Azkaban,-0.834575891494751,-0.12097032864888513,0.06834936141967773,"ire for the Death Eaters

Snape admits"
6,lm_single,9, protection, death,Snape admits Dumbledore's death kept him out of ______.,Snape admits Dumbledore's death kept him out of ,.,Azkaban,-0.8230403264363607,-0.10943476359049487,-0.48107385635375977,"the war

By

Jennifer D"
6,lm_single,9, protection, plan,Snape admits Dumbledore's plan kept him out of ______.,Snape admits Dumbledore's plan kept him out of ,.,Azkaban,-0.8189380168914795,-0.10533245404561364,-0.2736215591430664,"the war

By

Jennifer D"
6,lm_single,12, out, from,Snape admits Dumbledore's protection kept him from of ______.,Snape admits Dumbledore's protection kept him from of ,.,Azkaban,-0.8155210018157959,-0.10191543896993005,0.6451396942138672,"the Order of the Phoenix

Harry Potter and the"
7,none,,,,The vow Snape made in case Draco failed was called the ________.,The vow Snape made in case Draco failed was called the ,.,Unbreakable Vow,-0.2659590721130371,0.0,0.0,
7,lm_single,2, vow, present,The present Snape made in case Draco failed was called the ________.,The present Snape made in case Draco failed was called the ,.,Unbreakable Vow,-2.3706302642822266,-2.1046711921691896,0.3704814910888672,
7,lm_single,2, vow, invention,The invention Snape made in case Draco failed was called the ________.,The invention Snape made in case Draco failed was called the ,.,Unbreakable Vow,-1.6694156646728515,-1.4034565925598144,0.1625347137451172,
7,lm_single,1,The,"
","
 vow Snape made in case Draco failed was called the ________.","
 vow Snape made in case Draco failed was called the ",.,Unbreakable Vow,-0.9472814559936523,-0.6813223838806153,0.751671314239502,
7,lm_single,5,pe,res,The vow Snares made in case Draco failed was called the ________.,The vow Snares made in case Draco failed was called the ,.,Unbreakable Vow,-0.5882597923278808,-0.32230072021484374,0.5589146614074707,
7,lm_single,11, failed,'s,The vow Snape made in case Draco's was called the ________.,The vow Snape made in case Draco's was called the ,.,Unbreakable Vow,-0.5852635860443115,-0.3193045139312744,0.011237144470214844,
7,lm_single,4,na,ole,The vow Solepe made in case Draco failed was called the ________.,The vow Solepe made in case Draco failed was called the ,.,Unbreakable Vow,-0.5732630729675293,-0.3073040008544922,0.7782368659973145,
7,lm_single,5,pe,ith,The vow Snaith made in case Draco failed was called the ________.,The vow Snaith made in case Draco failed was called the ,.,Unbreakable Vow,-0.5599979877471923,-0.29403891563415524,0.48208189010620117,
7,lm_single,4,na,es,The vow Sespe made in case Draco failed was called the ________.,The vow Sespe made in case Draco failed was called the ,.,Unbreakable Vow,-0.5379050731658935,-0.27194600105285643,0.7006926536560059,
7,lm_single,1,The,A,A vow Snape made in case Draco failed was called the ________.,A vow Snape made in case Draco failed was called the ,.,Unbreakable Vow,-0.4099575519561768,-0.14399847984313968,0.05533552169799805,
7,none,,,,The name of Narcissa and Bellatrix's sister not in the vow scene is ________.,The name of Narcissa and Bellatrix's sister not in the vow scene is ,.,Andromeda,-0.37350956598917645,0.0,0.0,
7,lm_single,2, name, invention,The invention of Narcissa and Bellatrix's sister not in the vow scene is ________.,The invention of Narcissa and Bellatrix's sister not in the vow scene is ,.,Andromeda,-0.7196551958719889,-0.34614562988281244,0.39275360107421875,the first time that the name of the sister is used
7,lm_single,8, Bell, the,The name of Narcissa and theatrix's sister not in the vow scene is ________.,The name of Narcissa and theatrix's sister not in the vow scene is ,.,Andromeda,-0.6860855420430502,-0.3125759760538737,0.7144207954406738,"Narcissa, the daughter of the king of Maced"
7,lm_single,2, name, present,The present of Narcissa and Bellatrix's sister not in the vow scene is ________.,The present of Narcissa and Bellatrix's sister not in the vow scene is ,.,Andromeda,-0.6627609729766846,-0.2892514069875081,0.3440394401550293,confirmed by the fact that the scene is not in the
7,lm_single,3, of, and,The name and Narcissa and Bellatrix's sister not in the vow scene is ________.,The name and Narcissa and Bellatrix's sister not in the vow scene is ,.,Andromeda,-0.6286848783493042,-0.25517531236012775,0.7161040306091309,
7,lm_single,5,arc,ir,The name of Nirissa and Bellatrix's sister not in the vow scene is ________.,The name of Nirissa and Bellatrix's sister not in the vow scene is ,.,Andromeda,-0.622859517733256,-0.24934995174407953,0.6496982574462891,
7,lm_single,6,issa,isse,The name of Narcisse and Bellatrix's sister not in the vow scene is ________.,The name of Narcisse and Bellatrix's sister not in the vow scene is ,.,Andromeda,-0.5821432669957479,-0.20863370100657147,0.2512369155883789,
7,lm_single,4, N, J,The name of Jarcissa and Bellatrix's sister not in the vow scene is ________.,The name of Jarcissa and Bellatrix's sister not in the vow scene is ,.,Andromeda,-0.5681335926055908,-0.19462402661641437,0.6756596565246582,
7,lm_single,8, Bell, her,The name of Narcissa and heratrix's sister not in the vow scene is ________.,The name of Narcissa and heratrix's sister not in the vow scene is ,.,Andromeda,-0.5395082632700602,-0.16599869728088373,0.49130725860595703,"Narcissa, the daughter of the king of Maced"
7,lm_single,6,issa,iss,The name of Narciss and Bellatrix's sister not in the vow scene is ________.,The name of Narciss and Bellatrix's sister not in the vow scene is ,.,Andromeda,-0.5391662120819092,-0.16565664609273273,0.31598854064941406,
7,lm_single,4, N, T,The name of Tarcissa and Bellatrix's sister not in the vow scene is ________.,The name of Tarcissa and Bellatrix's sister not in the vow scene is ,.,Andromeda,-0.4872084856033325,-0.11369891961415607,0.41632843017578125,
7,lm_single,7, and, M,The name of Narcissa M Bellatrix's sister not in the vow scene is ________.,The name of Narcissa M Bellatrix's sister not in the vow scene is ,.,Andromeda,-0.47784396012624103,-0.10433439413706458,0.4190554618835449,
7,lm_single,10,'s,",","The name of Narcissa and Bellatrix, sister not in the vow scene is ________.","The name of Narcissa and Bellatrix, sister not in the vow scene is ",.,Andromeda,-0.4738582770029704,-0.10034871101379395,0.3674297332763672,
7,lm_single,5,arc,.,The name of N.issa and Bellatrix's sister not in the vow scene is ________.,The name of N.issa and Bellatrix's sister not in the vow scene is ,.,Andromeda,-0.47298089663187665,-0.0994713306427002,0.6852254867553711,
7,lm_single,9,atrix,amy,The name of Narcissa and Bellamy's sister not in the vow scene is ________.,The name of Narcissa and Bellamy's sister not in the vow scene is ,.,Andromeda,-0.46133657296498615,-0.0878270069758097,-0.06862401962280273,
7,lm_single,1,The,1,1 name of Narcissa and Bellatrix's sister not in the vow scene is ________.,1 name of Narcissa and Bellatrix's sister not in the vow scene is ,.,Andromeda,-0.45867645740509033,-0.08516689141591388,0.5150909423828125,"Narcissa and Bellatrix's sister, who is"
7,none,,,,The name of the owl in Harry's room is ________.,The name of the owl in Harry's room is ,.,Hedwig,-0.2854936520258586,0.0,0.0,オウム
7,lm_single,8, Harry, the,The name of the owl in the's room is ________.,The name of the owl in the's room is ,.,Hedwig,-0.7840781211853027,-0.49858446915944415,0.4917607307434082,
7,lm_single,2, name, use,The use of the owl in Harry's room is ________.,The use of the owl in Harry's room is ,.,Hedwig,-0.7747672398885092,-0.48927358786265057,0.6899199485778809,a little bit different than the owl in the
7,lm_single,8, Harry, this,The name of the owl in this's room is ________.,The name of the owl in this's room is ,.,Hedwig,-0.6656980514526367,-0.38020439942677814,0.4130077362060547,"オウガ, which is a Japanese name for the"
7,lm_single,2, name, role,The role of the owl in Harry's room is ________.,The role of the owl in Harry's room is ,.,Hedwig,-0.4831579923629761,-0.1976643403371175,0.7003450393676758,to be the owl
7,lm_single,7, in, and,The name of the owl and Harry's room is ________.,The name of the owl and Harry's room is ,.,Hedwig,-0.45789893468221027,-0.1724052826563517,0.5880203247070312,
7,lm_single,4, the, this,The name of this owl in Harry's room is ________.,The name of this owl in Harry's room is ,.,Hedwig,-0.42801837126413983,-0.14252471923828125,0.2413034439086914,オウルフ
7,lm_single,1,The,1,1 name of the owl in Harry's room is ________.,1 name of the owl in Harry's room is ,.,Hedwig,-0.40866907437642414,-0.12317542235056556,0.7634930610656738,
7,lm_single,9,'s,s,The name of the owl in Harrys room is ________.,The name of the owl in Harrys room is ,.,Hedwig,-0.39856712023417157,-0.11307346820831299,0.5928797721862793,オウム
